power,current,time
0.35000,67.50000,5
0.35000,67.50000,10
0.35000,67.50000,15
0.35000,67.50000,20
0.35000,67.50000,25
0.35000,67.50000,30
0.35000,67.50000,35
0.35000,67.50000,39
0.35000,67.50000,44
0.35000,67.50000,49
0.35000,67.50000,55
0.35000,67.50000,60
0.35000,67.50000,64
0.35000,69.00000,69
0.36000,69.00000,74
0.36000,69.00000,79
0.36000,69.00000,84
0.36000,69.00000,89
0.36000,69.00000,93
0.36000,69.00000,99
0.36000,69.00000,104
0.36000,69.00000,109
0.36000,69.00000,114
0.36000,69.00000,119
0.36000,69.00000,124
0.36000,69.00000,129
0.36000,59.40000,133
0.30800,59.40000,138
0.30800,59.40000,144
0.30800,59.40000,149
0.30800,59.40000,154
0.30800,59.40000,159
0.30800,59.40000,164
0.30800,59.40000,169
0.30800,59.40000,174
0.30800,59.40000,179
0.30800,59.40000,184
0.30800,59.40000,189
0.30800,59.40000,194
0.30800,69.50000,199
0.36000,69.50000,204
0.36000,69.50000,209
0.36000,69.50000,214
0.36000,69.50000,219
0.36000,69.50000,225
0.36000,69.50000,229
0.36000,69.50000,234
0.36000,69.50000,239
0.36000,69.50000,244
0.36000,69.50000,249
0.36000,69.50000,254
0.36000,69.50000,259
0.36000,69.50000,264
0.23200,47.10000,270
0.23200,47.10000,274
0.23200,47.10000,279
0.23200,47.10000,284
0.23200,47.10000,289
0.23200,47.10000,294
0.23200,47.10000,299
0.23200,47.10000,304
0.23200,47.10000,309
0.23200,47.10000,315
0.23200,47.10000,320
0.23200,47.10000,324
0.23200,47.10000,329
0.26200,50.70000,334
0.26200,50.70000,339
0.26200,50.70000,344
0.26200,50.70000,349
0.26200,50.70000,355
0.26200,50.70000,360
0.26200,50.70000,365
0.26200,50.70000,370
0.26200,50.70000,374
0.26200,50.70000,379
0.26200,50.70000,384
0.26200,50.70000,389
0.26200,50.70000,394
0.32400,62.10000,400
0.32400,62.10000,405
0.32400,62.10000,410
0.32400,62.10000,415
0.32400,62.10000,420
0.32400,62.10000,424
0.32400,62.10000,429
0.32400,62.10000,434
0.32400,62.10000,440
0.32400,62.10000,445
0.32400,62.10000,450
0.32400,62.10000,455
0.32400,62.10000,460
0.32400,53.00000,465
0.27600,53.00000,469
0.27600,53.00000,474
0.27600,53.00000,479
0.27600,53.00000,485
0.27600,53.00000,490
0.27600,53.00000,495
0.27600,53.00000,500
0.27600,53.00000,505
0.27600,53.00000,510
0.27600,53.00000,514
0.27600,53.00000,519
0.27600,53.00000,525
0.27600,56.10000,530
0.29200,56.10000,535
0.29200,56.10000,540
0.29200,56.10000,545
0.29200,56.10000,550
0.29200,56.10000,555
0.29200,56.10000,560
0.29200,56.10000,564
0.29200,56.10000,570
0.29200,56.10000,575
0.29200,56.10000,580
0.29200,56.10000,585
0.29200,56.10000,590
0.29200,74.80001,595
0.38600,74.80001,600
0.38600,74.80001,605
0.38600,74.80001,611
0.38600,74.80001,615
0.38600,74.80001,620
0.38600,74.80001,625
0.38600,74.80001,630
0.38600,74.80001,635
0.38600,74.80001,640
0.38600,74.80001,645
0.38600,74.80001,650
0.38600,74.80001,656
0.38600,74.80001,661
0.44600,86.80000,665
0.44600,86.80000,670
0.44600,86.80000,675
0.44600,86.80000,680
0.44600,86.80000,685
0.44600,86.80000,690
0.44600,86.80000,696
0.44600,86.80000,701
0.44600,86.80000,706
0.44600,86.80000,710
0.44600,86.80000,715
0.44600,86.80000,720
0.44600,86.80000,725
0.44600,86.70000,730
0.44600,86.70000,735
0.44600,86.70000,741
0.44600,86.70000,746
0.44600,86.70000,751
0.44600,86.70000,755
0.44600,86.70000,760
0.44600,86.70000,765
0.44600,86.70000,770
0.44600,86.70000,775
0.44600,86.70000,781
0.44600,86.70000,786
0.44600,86.70000,791
0.44600,86.80000,796
0.44600,86.80000,801
0.44600,86.80000,805
0.44600,86.80000,810
0.44600,86.80000,815
0.44600,86.80000,820
0.44600,86.80000,826
0.44600,86.80000,831
0.44600,86.80000,836
0.44600,86.80000,841
0.44600,86.80000,846
0.44600,86.80000,850
0.44600,86.80000,855
0.44600,86.60000,860
0.44600,86.60000,866
0.44600,86.60000,871
0.44600,86.60000,876
0.44600,86.60000,881
0.44600,86.60000,886
0.44600,86.60000,891
0.44600,86.60000,896
0.44600,86.60000,900
0.44600,86.60000,905
0.44600,86.60000,911
0.44600,86.60000,916
0.44600,86.60000,921
0.44600,86.20000,926
0.44200,86.20000,931
0.44200,86.20000,936
0.44200,86.20000,941
0.44200,86.20000,945
0.44200,86.20000,951
0.44200,86.20000,956
0.44200,86.20000,961
0.44200,86.20000,966
0.44200,86.20000,971
0.44200,86.20000,976
0.44200,86.20000,981
0.44200,86.20000,986
0.44200,86.10000,991
0.44200,86.10000,996
0.44200,86.10000,1001
0.44200,86.10000,1006
0.44200,86.10000,1011
0.44200,86.10000,1016
0.44200,86.10000,1021
0.44200,86.10000,1026
0.44200,86.10000,1031
0.44200,86.10000,1037
0.44200,86.10000,1042
0.44200,86.10000,1047
0.44200,86.10000,1052
0.44200,86.10000,1057
0.35800,69.30000,1062
0.35800,69.30000,1067
0.35800,69.30000,1072
0.35800,69.30000,1076
0.35800,69.30000,1082
0.35800,69.30000,1087
0.35800,69.30000,1092
0.35800,69.30000,1097
0.35800,69.30000,1102
0.35800,69.30000,1107
0.35800,69.30000,1112
0.35800,69.30000,1117
0.35800,69.30000,1123
0.30400,58.79999,1128
0.30400,58.79999,1133
0.30400,58.79999,1138
0.30400,58.79999,1143
0.30400,58.79999,1148
0.30400,58.79999,1153
0.30400,58.79999,1158
0.30400,58.79999,1164
0.30400,58.79999,1169
0.30400,58.79999,1174
0.30400,58.79999,1179
0.30400,58.79999,1184
0.30400,58.79999,1189
0.39400,76.60000,1194
0.39400,76.60000,1199
0.39400,76.60000,1203
0.39400,76.60000,1209
0.39400,76.60000,1214
0.39400,76.60000,1219
0.39400,76.60000,1224
0.39400,76.60000,1229
0.39400,76.60000,1234
0.39400,76.60000,1239
0.39400,76.60000,1244
0.39400,76.60000,1250
0.39400,76.60000,1255
0.40000,77.70000,1260
0.40000,77.70000,1265
0.40000,77.70000,1270
0.40000,77.70000,1275
0.40000,77.70000,1280
0.40000,77.70000,1285
0.40000,77.70000,1289
0.40000,77.70000,1295
0.40000,77.70000,1300
0.40000,77.70000,1305
0.40000,77.70000,1310
0.40000,77.70000,1315
0.40000,77.70000,1320
0.39600,76.80000,1325
0.39600,76.80000,1330
0.39600,76.80000,1336
0.39600,76.80000,1341
0.39600,76.80000,1346
0.39600,76.80000,1351
0.39600,76.80000,1356
0.39600,76.80000,1361
0.39600,76.80000,1366
0.39600,76.80000,1371
0.39600,76.80000,1377
0.39600,76.80000,1381
0.39600,76.80000,1386
0.40600,78.70000,1391
0.40600,78.70000,1396
0.40600,78.70000,1401
0.40600,78.70000,1406
0.40600,78.70000,1411
0.40600,78.70000,1416
0.40600,78.70000,1422
0.40600,78.70000,1427
0.40600,78.70000,1432
0.40600,78.70000,1437
0.40600,78.70000,1442
0.40600,78.70000,1447
0.40600,78.70000,1452
0.43200,84.60000,1457
0.43200,84.60000,1463
0.43200,84.60000,1468
0.43200,84.60000,1473
0.43200,84.60000,1477
0.43200,84.60000,1482
0.43200,84.60000,1487
0.43200,84.60000,1492
0.43200,84.60000,1497
0.43200,84.60000,1502
0.43200,84.60000,1508
0.43200,84.60000,1513
0.43200,84.60000,1518
0.42600,83.00000,1523
0.42600,83.00000,1528
0.42600,83.00000,1533
0.42600,83.00000,1538
0.42600,83.00000,1543
0.42600,83.00000,1549
0.42600,83.00000,1554
0.42600,83.00000,1559
0.42600,83.00000,1563
0.42600,83.00000,1568
0.42600,83.00000,1573
0.42600,83.00000,1578
0.42600,83.00000,1583
0.53000,103.09999,1588
0.53000,103.09999,1594
0.53000,103.09999,1599
0.53000,103.09999,1604
0.53000,103.09999,1609
0.53000,103.09999,1614
0.53000,103.09999,1619
0.53000,103.09999,1624
0.53000,103.09999,1629
0.53000,103.09999,1635
0.53000,103.09999,1640
0.53000,103.09999,1645
0.53000,103.09999,1650
0.53400,103.80000,1655
0.53400,103.80000,1660
0.53400,103.80000,1665
0.53400,103.80000,1670
0.53400,103.80000,1676
0.53400,103.80000,1681
0.53400,103.80000,1686
0.53400,103.80000,1691
0.53400,103.80000,1696
0.53400,103.80000,1701
0.53400,103.80000,1706
0.53400,103.80000,1711
0.53400,103.80000,1716
0.53400,103.90000,1722
0.53400,103.90000,1727
0.53400,103.90000,1732
0.53400,103.90000,1737
0.53400,103.90000,1742
0.53400,103.90000,1747
0.53400,103.90000,1752
0.53400,103.90000,1757
0.53400,103.90000,1763
0.53400,103.90000,1768
0.53400,103.90000,1773
0.53400,103.90000,1778
0.53400,103.90000,1783
0.53400,103.80000,1788
0.53400,103.80000,1793
0.53400,103.80000,1798
0.53400,103.80000,1804
0.53400,103.80000,1809
0.53400,103.80000,1814
0.53400,103.80000,1819
0.53400,103.80000,1824
0.53400,103.80000,1829
0.53400,103.80000,1834
0.53400,103.80000,1839
0.53400,103.80000,1844
0.53400,93.50000,1850
0.48200,93.50000,1855
0.48200,93.50000,1860
0.48200,93.50000,1864
0.48200,93.50000,1869
0.48200,93.50000,1874
0.48200,93.50000,1879
0.48200,93.50000,1884
0.48200,93.50000,1890
0.48200,93.50000,1895
0.48200,93.50000,1900
0.48200,93.50000,1905
0.48200,93.50000,1910
0.48200,93.50000,1915
0.48200,93.10000,1919
0.48200,93.10000,1924
0.48200,93.10000,1929
0.48200,93.10000,1935
0.48200,93.10000,1940
0.48200,93.10000,1945
0.48200,93.10000,1950
0.48200,93.10000,1955
0.48200,93.10000,1960
0.48200,93.10000,1965
0.48200,93.10000,1970
0.48200,93.10000,1976
0.48200,93.10000,1981
0.36800,71.20000,1986
0.36800,71.20000,1991
0.36800,71.20000,1996
0.36800,71.20000,2001
0.36800,71.20000,2006
0.36800,71.20000,2010
0.36800,71.20000,2015
0.36800,71.20000,2021
0.36800,71.20000,2026
0.36800,71.20000,2031
0.36800,71.20000,2036
0.36800,71.20000,2041
0.36800,71.20000,2046
0.36800,71.20000,2051
0.36800,71.20000,2056
0.36800,71.20000,2062
0.36800,71.20000,2067
0.36800,71.20000,2072
0.36800,71.20000,2077
0.36800,71.20000,2082
0.36800,71.20000,2087
0.36800,71.20000,2092
0.36800,71.20000,2097
0.36800,71.20000,2103
0.36800,71.20000,2107
0.36800,71.20000,2112
0.36800,71.30001,2117
0.36800,71.30001,2122
0.36800,71.30001,2127
0.36800,71.30001,2132
0.36800,71.30001,2137
0.36800,71.30001,2142
0.36800,71.30001,2148
0.36800,71.30001,2153
0.36800,71.30001,2158
0.36800,71.30001,2163
0.36800,71.30001,2168
0.36800,71.30001,2173
0.36800,71.30001,2178
0.36800,71.30001,2183
0.36800,71.30001,2189
0.36800,71.30001,2194
0.36800,71.30001,2199
0.36800,71.30001,2204
0.36800,71.30001,2209
0.36800,71.30001,2214
0.36800,71.30001,2219
0.36800,71.30001,2223
0.36800,71.30001,2228
0.36800,71.30001,2234
0.36800,71.30001,2239
0.36800,71.30001,2244
0.36800,71.30001,2249
0.36800,71.30001,2254
0.36800,71.30001,2259
0.36800,71.30001,2264
0.36800,71.30001,2269
0.36800,71.30001,2275
0.36800,71.30001,2280
0.36800,71.30001,2285
0.36800,71.30001,2290
0.36800,71.30001,2295
0.36800,71.30001,2300
0.36800,71.30001,2305
0.36800,71.30001,2310
0.36800,71.30001,2316
0.36800,71.30001,2321
0.36800,71.30001,2326
0.36800,71.30001,2331
0.36800,71.30001,2336
0.36800,71.30001,2340
0.36800,71.30001,2345
0.36800,71.30001,2350
0.36800,71.30001,2355
0.36800,71.30001,2361
0.36800,71.30001,2366
0.36800,71.30001,2371
0.36800,71.30001,2376
0.36800,71.30001,2381
0.36800,71.30001,2386
0.36800,71.30001,2391
0.36800,71.30001,2396
0.36800,71.30001,2402
0.36800,71.30001,2407
0.36800,71.30001,2412
0.36800,71.30001,2417
0.36800,71.30001,2422
0.36800,71.30001,2427
0.36800,71.30001,2432
0.36800,71.30001,2437
0.36800,71.30001,2442
0.36800,71.30001,2448
0.36800,71.30001,2453
0.36800,71.30001,2458
0.36800,71.30001,2462
0.36800,71.30001,2467
0.36800,71.30001,2472
0.36800,71.30001,2477
0.36800,71.30001,2482
0.36800,71.30001,2488
0.36800,71.30001,2493
0.36800,71.30001,2498
0.36800,71.30001,2503
0.36800,71.30001,2508
0.36800,71.30001,2513
0.36800,71.30001,2518
0.36800,71.30001,2523
0.36800,71.30001,2529
0.36800,71.30001,2534
0.36800,71.30001,2539
0.36800,71.30001,2544
0.36800,71.30001,2549
0.36800,71.30001,2554
0.36800,71.30001,2559
0.36800,71.30001,2564
0.36800,71.30001,2569
0.36800,71.30001,2575
0.36800,71.30001,2579
0.36800,71.30001,2584
0.36800,71.30001,2589
0.36800,71.30001,2594
0.36800,71.30001,2599
0.36800,71.30001,2604
0.36800,71.30001,2609
0.36800,71.30001,2615
0.36800,71.30001,2620
0.36800,71.30001,2625
0.36800,71.30001,2630
0.36800,71.30001,2635
0.36800,71.30001,2640
0.36800,71.30001,2645
0.36800,71.30001,2650
0.36800,71.30001,2655
0.36800,71.30001,2661
0.36800,71.30001,2666
0.36800,71.30001,2671
0.36800,71.30001,2676
0.36800,71.30001,2681
0.36800,71.30001,2686
0.36800,71.30001,2691
0.36800,71.30001,2695
0.36800,71.30001,2701
0.36800,71.30001,2706
0.36800,71.30001,2711
0.36800,71.30001,2716
0.36800,71.30001,2721
0.36800,71.30001,2726
0.36800,71.30001,2731
0.36800,71.30001,2736
0.36800,71.30001,2741
0.36800,71.30001,2747
0.36800,71.30001,2752
0.36800,71.30001,2757
0.36800,71.30001,2762
0.36800,71.30001,2767
0.36800,71.30001,2772
0.36800,71.30001,2777
0.36800,71.30001,2782
