power,current,time
1.68800,329.89999,8724
1.68800,329.89999,8729
1.68800,329.89999,8734
1.68800,329.89999,8739
1.68800,329.89999,8745
1.68800,329.89999,8750
1.68800,329.89999,8755
1.68800,329.89999,8760
1.68800,329.89999,8765
1.68800,329.89999,8770
1.68800,329.89999,8775
1.68800,329.89999,8780
1.39000,271.39999,8786
1.39000,271.39999,8791
1.39000,271.39999,8796
1.39000,271.39999,8801
1.39000,271.39999,8806
1.39000,271.39999,8811
1.39000,271.39999,8816
1.39000,271.39999,8821
1.39000,271.39999,8827
1.39000,271.39999,8832
1.39000,271.39999,8837
1.39000,271.39999,8842
1.39000,271.39999,8847
1.38600,271.00000,8852
1.38600,271.00000,8857
1.38600,271.00000,8862
1.38600,271.00000,8867
1.38600,271.00000,8873
1.38600,271.00000,8878
1.38600,271.00000,8883
1.38600,271.00000,8888
1.38600,271.00000,8893
1.38600,271.00000,8898
1.38600,271.00000,8903
1.38600,271.00000,8908
1.38600,271.00000,8914
1.38000,269.50000,8919
1.38000,269.50000,8924
1.38000,269.50000,8929
1.38000,269.50000,8933
1.38000,269.50000,8938
1.38000,269.50000,8943
1.38000,269.50000,8948
1.38000,269.50000,8953
1.38000,269.50000,8959
1.38000,269.50000,8964
1.38000,269.50000,8969
1.38000,269.50000,8974
1.38000,269.50000,8979
1.39000,271.79998,8984
1.39000,271.79998,8989
1.39000,271.79998,8994
1.39000,271.79998,9000
1.39000,271.79998,9005
1.39000,271.79998,9010
1.39000,271.79998,9015
1.39000,271.79998,9020
1.39000,271.79998,9025
1.39000,271.79998,9030
1.39000,271.79998,9035
1.39000,271.79998,9041
1.39000,271.79998,9046
1.40000,274.19998,9051
1.40000,274.19998,9056
1.40000,274.19998,9061
1.40000,274.19998,9066
1.40000,274.19998,9071
1.40000,274.19998,9076
1.40000,274.19998,9081
1.40000,274.19998,9087
1.40000,274.19998,9092
1.40000,274.19998,9097
1.40000,274.19998,9102
1.40000,274.19998,9107
1.40000,310.39999,9112
1.58600,310.39999,9117
1.58600,310.39999,9122
1.58600,310.39999,9128
1.58600,310.39999,9133
1.58600,310.39999,9138
1.58600,310.39999,9143
1.58600,310.39999,9148
1.58600,310.39999,9153
1.58600,310.39999,9158
1.58600,310.39999,9163
1.58600,310.39999,9169
1.58600,310.39999,9174
1.58600,315.09997,9179
1.60800,315.09997,9184
1.60800,315.09997,9189
1.60800,315.09997,9194
1.60800,315.09997,9199
1.60800,315.09997,9204
1.60800,315.09997,9209
1.60800,315.09997,9215
1.60800,315.09997,9220
1.60800,315.09997,9225
1.60800,315.09997,9230
1.60800,315.09997,9235
1.60800,315.09997,9240
1.60800,387.69998,9245
1.95600,387.69998,9251
1.95600,387.69998,9257
1.95600,387.69998,9262
1.95600,387.69998,9267
1.95600,387.69998,9272
1.95600,387.69998,9277
1.95600,387.69998,9282
1.95600,387.69998,9287
1.95600,387.69998,9292
