power,time
1.57000,4
1.58000,40
1.28200,105
1.58000,171
1.58200,236
1.31400,303
1.51400,369
1.74400,436
1.67200,500
1.57200,567
1.60800,633
1.58600,699
1.58200,766
1.58600,832
1.58200,897
1.57600,963
1.58200,1030
1.58600,1095
1.58200,1162
1.58600,1227
1.59600,1293
1.58200,1360
1.59200,1426
1.60600,1493
1.58600,1557
1.58200,1624
1.58200,1689
1.59200,1756
1.43800,1822
1.41200,1887
1.55400,1954
1.36000,2020
1.53000,2087
1.74600,2152
1.63200,2218
1.57600,2283
1.60800,2350
1.58600,2416
1.58600,2483
1.58600,2547
1.58600,2614
1.58600,2681
1.58600,2746
1.58600,2813
1.58200,2877
1.58600,2944
1.58200,3010
1.58200,3077
1.62200,3143
1.58600,3209
1.58600,3275
1.58600,3340
1.58600,3407
1.58200,3473
1.39000,3540
1.50800,3604
1.45200,3671
1.40200,3737
1.61600,3803
1.73400,3869
1.57000,3934
1.58200,4001
1.60800,4067
1.58200,4134
1.58200,4200
1.58600,4265
1.58600,4331
1.58200,4397
1.58200,4463
1.58600,4530
1.58600,4594
1.58200,4661
1.58600,4728
1.58200,4794
1.61800,4860
1.58600,4925
1.58200,4991
1.58200,5057
1.58200,5124
1.57000,5190
1.34400,5255
1.59200,5321
1.37600,5388
1.45200,5454
1.65200,5520
1.70400,5585
1.58200,5651
1.59200,5718
1.61600,5784
1.58600,5851
1.58600,5915
1.58600,5982
1.58200,6048
1.58200,6114
1.58200,6181
1.59200,6245
1.58200,6312
1.58600,6378
1.58600,6445
1.58200,6510
1.61800,6577
1.58600,6641
1.58200,6708
1.58600,6775
1.58200,6841
1.33000,6907
1.60200,6972
1.33600,7038
1.49400,7104
1.72000,7171
1.66800,7237
1.56400,7302
1.60800,7368
1.58200,7435
1.58600,7501
1.58600,7567
1.58600,7632
1.58600,7698
1.58200,7765
1.58600,7831
1.58200,7898
1.58600,7962
1.58600,8029
1.58200,8094
1.58200,8161
1.62200,8228
1.59000,8292
1.59000,8359
1.59200,8425
1.60200,8492
1.31800,8558
1.61200,8623
1.31000,8689
1.50800,8755
1.76600,8822
1.64800,8888
1.56600,8953
1.60800,9019
1.58600,9086
1.58600,9152
1.58600,9218
1.58600,9283
1.58600,9349
1.58600,9415
1.58600,9482
1.58600,9549
1.58600,9615
1.58600,9680
1.58600,9745
1.58200,9812
1.62200,9878
1.58600,9945
1.58600,10009
1.58600,10076
1.55000,10142
1.37600,10209
1.60000,10275
1.31000,10340
1.51400,10406
1.74000,10472
1.67200,10539
1.57000,10603
1.60800,10670
1.58600,10736
1.58200,10803
1.58600,10867
1.57200,10934
1.58600,11001
1.58600,11067
1.58600,11134
1.58600,11198
1.58200,11265
1.58200,11331
1.58600,11397
1.58200,11462
1.62200,11528
1.58600,11595
1.58600,11661
1.58200,11728
1.48200,11792
1.41600,11859
1.55400,11925
1.36000,11992
1.53000,12056
1.74600,12123
1.62800,12189
1.57600,12256
1.60800,12322
1.58200,12387
1.58200,12454
1.58200,12519
1.58200,12586
1.58200,12650
1.58600,12717
1.58600,12783
1.58600,12850
1.58600,12914
1.58200,12981
1.58600,13048
1.58200,13114
1.61800,13181
1.58600,13245
1.58600,13312
1.58000,13378
1.41200,13444
1.50800,13509
1.45400,13576
1.41000,13641
1.62200,13708
1.73400,13775
1.57000,13839
1.58000,13906
1.60800,13972
1.58200,14039
1.58600,14103
1.58200,14170
1.58600,14236
1.58200,14303
1.58200,14370
1.58200,14434
1.58200,14501
1.58200,14566
1.58200,14633
1.58600,14698
1.62200,14764
1.58600,14830
1.58600,14897
1.58600,14963
1.58200,15028
1.36600,15095
1.59200,15161
1.37000,15228
1.45800,15292
1.66200,15359
1.68800,15425
1.57600,15492
1.59000,15556
1.60800,15623
1.59000,15688
1.59200,15755
1.58600,15822
1.58200,15886
1.58200,15953
1.58600,16019
1.58200,16086
1.58600,16150
1.59200,16217
1.58600,16283
1.58200,16350
1.61800,16417
1.58600,16481
1.58200,16548
1.58200,16614
1.59000,16680
1.31000,16745
1.60000,16811
1.33000,16877
1.50000,16944
1.72600,17010
1.66400,17075
1.56400,17142
1.60800,17208
1.58600,17275
1.58200,17339
1.58200,17406
1.58200,17472
1.58600,17539
1.57200,17603
1.58600,17670
1.58200,17736
1.58200,17802
1.57600,17869
1.58200,17933
1.58200,18000
1.62200,18066
1.58600,18133
1.58600,18197
1.59000,18264
1.60000,18330
1.32800,18397
1.60600,18464
1.31000,18528
1.50800,18595
1.76200,18661
1.65200,18727
1.56600,18792
1.60800,18859
1.58600,18924
1.58600,18991
1.58200,19057
1.58200,19122
1.58200,19188
1.58200,19255
1.58200,19322
1.58200,19386
1.58600,19453
1.58200,19519
1.58000,19586
1.58000,19652
1.62200,19717
1.58600,19783
1.58600,19849
1.58600,19916
1.54000,19981
1.38200,20047
1.59600,20113
1.31800,20180
1.51400,20244
1.74400,20311
1.66800,20377
1.57200,20444
1.60800,20510
1.58600,20575
1.58200,20642
1.58200,20708
1.58200,20775
1.58200,20839
1.58200,20906
1.58000,20971
1.58600,21038
1.58200,21104
1.58200,21169
1.58600,21235
1.58200,21302
1.61800,21369
1.58200,21433
1.58600,21500
1.58600,21566
1.47200,21633
1.42600,21699
1.54000,21764
1.36600,21830
1.54000,21897
1.74600,21963
1.62200,22028
1.57600,22094
1.60800,22160
1.58200,22227
1.58600,22291
1.58200,22358
1.58200,22424
1.58600,22491
1.58600,22557
1.58000,22622
1.58000,22689
1.58600,22755
1.58200,22822
1.58600,22886
1.58600,22953
1.61600,23019
1.58600,23085
1.58600,23151
1.58200,23216
1.41200,23282
1.51000,23349
1.44600,23416
1.41600,23480
1.62800,23547
1.73600,23613
1.56000,23680
1.58200,23746
1.60800,23811
1.58200,23877
1.58200,23944
1.58200,24009
1.58200,24075
1.58600,24142
1.58200,24207
1.58200,24274
1.58200,24338
1.58200,24405
1.58200,24471
1.58200,24538
1.59200,24604
1.60000,24669
1.58200,24736
1.58600,24802
1.58000,24869
1.34400,24933
1.60000,25000
1.36600,25066
1.46200,25132
1.67400,25198
1.68400,25264
1.56600,25329
1.59000,25396
1.60000,25463
1.59000,25527
1.59200,25594
1.59000,25660
1.59000,25727
1.58600,25793
1.58200,25858
1.58200,25924
1.58200,25991
1.58200,26057
1.58200,26122
1.58200,26189
1.62800,26254
1.58600,26321
1.58200,26386
1.58200,26452
1.59000,26518
1.30800,26585
1.60600,26651
1.32800,26716
1.51000,26782
1.73600,26849
1.66400,26916
1.56000,26980
1.60800,27047
1.58600,27113
1.58600,27180
1.58600,27245
1.58600,27311
1.58200,27376
1.58200,27443
1.58200,27510
1.58200,27574
1.58600,27641
1.58200,27707
1.58200,27774
1.58600,27838
1.62200,27905
1.58600,27971
1.58600,28038
1.58200,28104
1.59200,28169
1.33600,28236
1.60800,28302
1.31000,28368
1.50400,28433
1.76200,28500
1.65400,28565
1.57000,28632
1.60800,28698
1.58600,28763
1.58600,28829
1.58600,28896
1.58600,28963
1.58600,29027
1.58200,29094
1.58200,29160
1.58200,29227
1.58600,29293
1.58600,29358
1.58200,29424
1.58600,29490
1.61800,29556
1.58200,29622
1.58600,29688
1.58200,29754
1.52800,29821
1.38600,29885
