power,time
1.59600,4
1.53000,60
1.33600,127
1.67400,192
1.50400,257
1.42200,324
1.59600,390
1.71800,457
1.56000,523
1.55600,588
1.34400,654
1.63800,720
1.40200,786
1.51000,853
1.68200,920
1.63800,984
1.55400,1051
1.53000,1116
1.41000,1183
1.61200,1249
1.34600,1314
1.54600,1380
1.74600,1447
1.61200,1513
1.55400,1579
1.44200,1645
1.50400,1710
1.56000,1777
1.40600,1843
1.57200,1910
1.73400,1974
1.56600,2041
1.55400,2107
1.35000,2173
1.63800,2239
1.41600,2304
1.49400,2371
1.65400,2437
1.66400,2504
1.55000,2570
1.55600,2635
1.38600,2701
1.64400,2767
1.34600,2833
1.54600,2900
1.73400,2964
1.60800,3031
1.55000,3098
1.46200,3164
1.47200,3230
1.59000,3296
1.38600,3361
1.54400,3427
1.74600,3494
1.57600,3560
1.55400,3626
1.37400,3691
1.62200,3757
1.43600,3824
1.47400,3890
1.65400,3957
1.66800,4021
1.56600,4088
1.56400,4154
1.35600,4220
1.62200,4286
1.34600,4351
1.55400,4418
1.72000,4484
1.61200,4551
1.55000,4617
1.48200,4682
1.44200,4748
1.61600,4814
1.37000,4880
1.55400,4947
1.74400,5011
1.59000,5078
1.55400,5145
1.38600,5211
1.57600,5277
1.47400,5342
1.45800,5408
1.65400,5474
1.69400,5541
1.55400,5607
1.55600,5674
1.34600,5738
1.66400,5805
1.36600,5871
1.54000,5937
1.71000,6004
1.62600,6068
1.55000,6135
1.50000,6201
1.43600,6268
1.62800,6333
1.35000,6398
1.56000,6464
1.73000,6531
1.60000,6598
1.55400,6664
1.40600,6729
1.57000,6795
1.49800,6861
1.43800,6927
1.62600,6994
1.70000,7060
1.54600,7125
1.55600,7192
1.35000,7258
1.63600,7324
1.38200,7390
1.52400,7455
1.70800,7521
1.62600,7588
1.55400,7654
1.53000,7721
1.42800,7785
1.61600,7851
1.34400,7918
1.55400,7984
1.73000,8051
1.60600,8115
1.55400,8182
1.42600,8248
1.52800,8314
1.51800,8380
1.41800,8447
1.59000,8511
1.72000,8578
1.55400,8645
1.55600,8711
1.34000,8777
1.63800,8842
1.42200,8908
1.51000,8974
1.68200,9041
1.64200,9107
1.55000,9172
1.53600,9238
1.41600,9305
1.60800,9371
1.34600,9437
1.55000,9502
1.74600,9568
1.60200,9635
1.55400,9701
1.44800,9767
1.50400,9833
1.55600,9898
1.40200,9965
1.57000,10031
1.73600,10098
1.56600,10162
1.55400,10229
1.35400,10295
1.64200,10362
1.41800,10428
1.49000,10493
1.65200,10559
1.66400,10625
1.55000,10692
1.56000,10757
1.38200,10823
1.61600,10889
1.34600,10956
1.54600,11022
1.73600,11087
1.60000,11153
1.55400,11220
1.46200,11286
1.47400,11351
1.58600,11418
1.39200,11484
1.54600,11551
1.74600,11615
1.57600,11682
1.55400,11747
1.38000,11814
1.61200,11880
1.46400,11945
1.47400,12011
1.65400,12078
1.67200,12145
1.56600,12209
1.56600,12276
1.35400,12342
1.62200,12409
1.35000,12475
1.55400,12540
1.71800,12606
1.61200,12673
1.55000,12739
1.48200,12804
1.44200,12870
1.61800,12936
1.36600,13003
1.55400,13069
1.74600,13134
1.59000,13200
1.55400,13267
1.39000,13333
1.57200,13398
1.47800,13465
1.45400,13531
1.64800,13598
1.69800,13663
1.55000,13729
1.56000,13795
1.34600,13861
1.63600,13927
1.37000,13992
1.54000,14058
1.71000,14125
1.62800,14192
1.55000,14256
1.50000,14323
1.43200,14389
1.63200,14456
1.34600,14522
1.55400,14587
1.73400,14653
1.60000,14720
1.55400,14786
1.41000,14851
1.57000,14918
1.52400,14983
1.43800,15050
1.62200,15116
1.70400,15181
1.55000,15247
1.55600,15314
1.35000,15380
