,power,current,time
1371,1.13,224.5,6983
1372,1.13,224.5,6988
1373,1.13,224.5,6993
1374,1.13,224.5,6998
1375,1.13,224.3,7003
1376,1.128,224.3,7009
1377,1.128,224.3,7014
1378,1.128,224.3,7019
1379,1.128,224.3,7024
1380,1.128,224.3,7029
1381,1.128,224.3,7034
1382,1.128,224.3,7039
1383,1.128,224.3,7044
1384,1.128,224.3,7050
1385,1.128,224.3,7055
1386,1.128,224.3,7060
1387,1.128,224.3,7065
1388,1.128,217.59999,7070
1389,1.098,217.59999,7075
1390,1.098,217.59999,7080
1391,1.098,217.59999,7085
1392,1.098,217.59999,7091
1393,1.098,217.59999,7096
1394,1.098,217.59999,7101
1395,1.098,217.59999,7106
1396,1.098,217.59999,7111
1397,1.098,217.59999,7116
1398,1.098,217.59999,7121
1399,1.098,217.59999,7126
1400,1.098,217.59999,7131
1401,1.098,219.3,7137
1402,1.104,219.3,7142
1403,1.104,219.3,7147
1404,1.104,219.3,7152
1405,1.104,219.3,7157
1406,1.104,219.3,7162
1407,1.104,219.3,7167
1408,1.104,219.3,7172
1409,1.104,219.3,7178
1410,1.104,219.3,7183
1411,1.104,219.3,7188
1412,1.104,219.3,7193
1413,1.104,219.3,7198
1414,1.146,227.69998999999999,7203
1415,1.146,227.69998999999999,7208
1416,1.146,227.69998999999999,7213
1417,1.146,227.69998999999999,7219
1418,1.146,227.69998999999999,7224
1419,1.146,227.69998999999999,7229
1420,1.146,227.69998999999999,7234
1421,1.146,227.69998999999999,7239
1422,1.146,227.69998999999999,7244
1423,1.146,227.69998999999999,7249
1424,1.146,227.69998999999999,7254
1425,1.146,227.69998999999999,7259
1426,1.146,227.69998999999999,7265
1427,1.14,226.69998999999999,7270
1428,1.14,226.69998999999999,7275
1429,1.14,226.69998999999999,7280
1430,1.14,226.69998999999999,7285
1431,1.14,226.69998999999999,7290
1432,1.14,226.69998999999999,7295
1433,1.14,226.69998999999999,7300
1434,1.14,226.69998999999999,7306
1435,1.14,226.69998999999999,7311
1436,1.14,226.69998999999999,7316
1437,1.14,226.69998999999999,7321
1438,1.14,226.69998999999999,7326
1439,1.14,226.69998999999999,7331
1440,1.146,227.59999,7336
1441,1.146,227.59999,7341
1442,1.146,227.59999,7347
1443,1.146,227.59999,7352
1444,1.146,227.59999,7357
1445,1.146,227.59999,7362
1446,1.146,227.59999,7367
1447,1.146,227.59999,7372
1448,1.146,227.59999,7377
1449,1.146,227.59999,7382
1450,1.146,227.59999,7387
1451,1.146,227.59999,7393
1452,1.146,227.59999,7398
1453,1.164,231.6,7403
1454,1.164,231.6,7408
1455,1.164,231.6,7413
1456,1.164,231.6,7418
1457,1.164,231.6,7423
1458,1.164,231.6,7428
1459,1.164,231.6,7434
1460,1.164,231.6,7439
1461,1.164,231.6,7444
1462,1.164,231.6,7449
1463,1.164,231.6,7454
1464,1.164,231.6,7459
1465,1.164,227.59999,7464
1466,1.144,227.59999,7469
1467,1.144,227.59999,7475
1468,1.144,227.59999,7480
1469,1.144,227.59999,7485
1470,1.144,227.59999,7490
1471,1.144,227.59999,7495
1472,1.144,227.59999,7500
1473,1.144,227.59999,7505
1474,1.144,227.59999,7510
1475,1.144,227.59999,7515
1476,1.144,227.59999,7521
1477,1.144,227.59999,7526
1478,1.144,219.0,7531
1479,1.102,219.0,7536
1480,1.102,219.0,7541
1481,1.102,219.0,7546
1482,1.102,219.0,7551
1483,1.102,219.0,7556
1484,1.102,219.0,7562
1485,1.102,219.0,7567
1486,1.102,219.0,7572
1487,1.102,219.0,7577
1488,1.102,219.0,7582
1489,1.102,219.0,7587
1490,1.102,219.0,7591
1491,1.102,231.09999,7596
1492,1.164,231.09999,7603
1493,1.164,231.09999,7608
1494,1.164,231.09999,7613
1495,1.164,231.09999,7618
1496,1.164,231.09999,7623
1497,1.164,231.09999,7628
1498,1.164,231.09999,7633
1499,1.164,231.09999,7638
1500,1.164,231.09999,7643
1501,1.164,231.09999,7649
1502,1.164,231.09999,7654
1503,1.164,231.09999,7659
1504,1.164,230.99998,7664
1505,1.16,230.99998,7669
1506,1.16,230.99998,7674
1507,1.16,230.99998,7679
1508,1.16,230.99998,7684
1509,1.16,230.99998,7690
1510,1.16,230.99998,7695
1511,1.16,230.99998,7700
1512,1.16,230.99998,7705
1513,1.16,230.99998,7710
1514,1.16,230.99998,7715
1515,1.16,230.99998,7720
1516,1.16,230.99998,7725
1517,1.16,231.69997999999998,7731
1518,1.166,231.69997999999998,7736
1519,1.166,231.69997999999998,7741
1520,1.166,231.69997999999998,7746
1521,1.166,231.69997999999998,7751
1522,1.166,231.69997999999998,7756
1523,1.166,231.69997999999998,7761
1524,1.166,231.69997999999998,7766
1525,1.166,231.69997999999998,7771
1526,1.166,231.69997999999998,7777
1527,1.166,231.69997999999998,7782
1528,1.166,231.69997999999998,7787
1529,1.166,231.69997999999998,7792
1530,1.166,223.89999,7797
1531,1.128,223.89999,7802
1532,1.128,223.89999,7807
1533,1.128,223.89999,7812
1534,1.128,223.89999,7818
1535,1.128,223.89999,7823
1536,1.128,223.89999,7828
1537,1.128,223.89999,7833
1538,1.128,223.89999,7838
1539,1.128,223.89999,7843
1540,1.128,223.89999,7848
1541,1.128,223.89999,7853
1542,1.128,223.89999,7859
1543,1.128,222.99998,7864
1544,1.124,222.99998,7869
1545,1.124,222.99998,7874
1546,1.124,222.99998,7879
1547,1.124,222.99998,7884
1548,1.124,222.99998,7889
1549,1.124,222.99998,7894
1550,1.124,222.99998,7899
1551,1.124,222.99998,7905
1552,1.124,222.99998,7910
1553,1.124,222.99998,7915
1554,1.124,222.99998,7920
1555,1.124,222.99998,7925
1556,1.154,229.8,7930
1557,1.154,229.8,7935
1558,1.154,229.8,7940
1559,1.154,229.8,7946
1560,1.154,229.8,7951
1561,1.154,229.8,7956
1562,1.154,229.8,7961
1563,1.154,229.8,7966
1564,1.154,229.8,7971
1565,1.154,229.8,7976
1566,1.154,229.8,7981
1567,1.154,229.8,7987
1568,1.154,229.8,7992
1569,1.196,237.79997999999998,7997
1570,1.196,237.79997999999998,8002
1571,1.196,237.79997999999998,8007
1572,1.196,237.79997999999998,8012
1573,1.196,237.79997999999998,8017
1574,1.196,237.79997999999998,8022
1575,1.196,237.79997999999998,8027
1576,1.196,237.79997999999998,8033
1577,1.196,237.79997999999998,8038
1578,1.196,237.79997999999998,8043
1579,1.196,237.79997999999998,8048
1580,1.196,237.79997999999998,8053
1581,1.196,237.79997999999998,8058
1582,1.202,239.3,8063
1583,1.202,239.3,8068
1584,1.202,239.3,8074
1585,1.202,239.3,8079
1586,1.202,239.3,8084
1587,1.202,239.3,8089
1588,1.202,239.3,8094
1589,1.202,239.3,8099
1590,1.202,239.3,8104
1591,1.202,239.3,8109
1592,1.202,239.3,8115
1593,1.202,239.3,8120
1594,1.202,239.3,8125
1595,1.202,239.19998999999999,8130
1596,1.202,239.19998999999999,8135
1597,1.202,239.19998999999999,8140
1598,1.202,239.19998999999999,8145
1599,1.202,239.19998999999999,8150
1600,1.202,239.19998999999999,8155
1601,1.202,239.19998999999999,8161
1602,1.202,239.19998999999999,8166
1603,1.202,239.19998999999999,8171
1604,1.202,239.19998999999999,8176
1605,1.202,239.19998999999999,8181
1606,1.202,239.19998999999999,8186
1607,1.202,263.29998,8191
1608,1.314,263.29998,8196
1609,1.314,263.29998,8202
1610,1.314,263.29998,8207
1611,1.314,263.29998,8212
1612,1.314,263.29998,8217
1613,1.314,263.29998,8222
1614,1.314,263.29998,8227
1615,1.314,263.29998,8232
1616,1.314,263.29998,8237
1617,1.314,263.29998,8243
1618,1.314,263.29998,8248
1619,1.314,263.29998,8253
1620,1.314,269.89999,8258
1621,1.35,269.89999,8263
1622,1.35,269.89999,8269
1623,1.35,269.89999,8274
1624,1.35,269.89999,8279
1625,1.35,269.89999,8285
1626,1.35,269.89999,8290
1627,1.35,269.89999,8295
1628,1.35,269.89999,8300
1629,1.35,269.89999,8305
1630,1.35,269.89999,8310
1631,1.35,269.89999,8315
1632,1.35,269.89999,8320
1633,1.35,244.29997999999998,8325
1634,1.218,244.29997999999998,8331
1635,1.218,244.29997999999998,8336
1636,1.218,244.29997999999998,8341
1637,1.218,244.29997999999998,8346
1638,1.218,244.29997999999998,8351
1639,1.218,244.29997999999998,8356
1640,1.218,244.29997999999998,8361
1641,1.218,244.29997999999998,8366
1642,1.218,244.29997999999998,8372
1643,1.218,244.29997999999998,8377
1644,1.218,244.29997999999998,8382
1645,1.218,244.29997999999998,8387
1646,1.218,250.99998,8392
1647,1.262,250.99998,8397
1648,1.262,250.99998,8402
1649,1.262,250.99998,8407
1650,1.262,250.99998,8413
1651,1.262,250.99998,8418
1652,1.262,250.99998,8423
1653,1.262,250.99998,8428
1654,1.262,250.99998,8433
1655,1.262,250.99998,8438
1656,1.262,250.99998,8443
1657,1.262,250.99998,8448
1658,1.262,250.99998,8453
1659,1.272,253.39999,8459
1660,1.272,253.39999,8464
1661,1.272,253.39999,8469
1662,1.272,253.39999,8474
1663,1.272,253.39999,8479
1664,1.272,253.39999,8484
1665,1.272,253.39999,8489
1666,1.272,253.39999,8494
1667,1.272,253.39999,8500
1668,1.272,253.39999,8505
1669,1.272,253.39999,8510
1670,1.272,253.39999,8515
1671,1.272,253.39999,8520
1672,1.226,244.79997999999998,8525
1673,1.226,244.79997999999998,8530
1674,1.226,244.79997999999998,8535
1675,1.226,244.79997999999998,8541
1676,1.226,244.79997999999998,8546
1677,1.226,244.79997999999998,8551
1678,1.226,244.79997999999998,8556
1679,1.226,244.79997999999998,8561
1680,1.226,244.79997999999998,8566
1681,1.226,244.79997999999998,8571
1682,1.226,244.79997999999998,8576
1683,1.226,244.79997999999998,8581
1684,1.226,244.79997999999998,8587
1685,1.366,273.59997000000004,8592
1686,1.366,273.59997000000004,8597
1687,1.366,273.59997000000004,8602
1688,1.366,273.59997000000004,8607
1689,1.366,273.59997000000004,8612
1690,1.366,273.59997000000004,8617
1691,1.366,273.59997000000004,8622
1692,1.366,273.59997000000004,8628
1693,1.366,273.59997000000004,8633
1694,1.366,273.59997000000004,8638
1695,1.366,273.59997000000004,8643
1696,1.366,273.59997000000004,8648
1697,1.366,263.89999,8653
1698,1.318,263.89999,8658
1699,1.318,263.89999,8663
1700,1.318,263.89999,8669
1701,1.318,263.89999,8674
1702,1.318,263.89999,8679
1703,1.318,263.89999,8684
1704,1.318,263.89999,8689
1705,1.318,263.89999,8694
1706,1.318,263.89999,8699
1707,1.318,263.89999,8704
1708,1.318,263.89999,8709
1709,1.318,263.89999,8715
1710,1.318,245.6,8720
1711,1.232,245.6,8725
1712,1.232,245.6,8730
1713,1.232,245.6,8735
1714,1.232,245.6,8740
1715,1.232,245.6,8745
1716,1.232,245.6,8750
1717,1.232,245.6,8756
1718,1.232,245.6,8761
1719,1.232,245.6,8766
1720,1.232,245.6,8771
1721,1.232,245.6,8776
1722,1.232,245.6,8781
1723,1.232,322.59997000000004,8786
1724,1.566,322.59997000000004,8792
1725,1.566,322.59997000000004,8798
1726,1.566,322.59997000000004,8803
1727,1.566,322.59997000000004,8808
1728,1.566,322.59997000000004,8813
1729,1.566,322.59997000000004,8818
1730,1.566,322.59997000000004,8823
1731,1.566,322.59997000000004,8828
1732,1.566,322.59997000000004,8833
1733,1.566,322.59997000000004,8838
1734,1.566,322.59997000000004,8844
1735,1.566,322.59997000000004,8849
1736,1.566,262.89999,8854
1737,1.318,262.89999,8859
1738,1.318,262.89999,8864
1739,1.318,262.89999,8869
1740,1.318,262.89999,8874
1741,1.318,262.89999,8879
1742,1.318,262.89999,8885
1743,1.318,262.89999,8890
1744,1.318,262.89999,8895
1745,1.318,262.89999,8900
1746,1.318,262.89999,8905
1747,1.318,262.89999,8910
1748,1.318,262.89999,8915
1749,1.318,251.69997999999998,8920
1750,1.268,251.69997999999998,8926
1751,1.268,251.69997999999998,8931
1752,1.268,251.69997999999998,8936
1753,1.268,251.69997999999998,8941
1754,1.268,251.69997999999998,8946
1755,1.268,251.69997999999998,8951
1756,1.268,251.69997999999998,8956
1757,1.268,251.69997999999998,8961
1758,1.268,251.69997999999998,8966
1759,1.268,251.69997999999998,8972
1760,1.268,251.69997999999998,8977
1761,1.268,251.69997999999998,8982
1762,1.3,260.19998,8987
1763,1.3,260.19998,8992
1764,1.3,260.19998,8997
1765,1.3,260.19998,9002
1766,1.3,260.19998,9007
1767,1.3,260.19998,9013
1768,1.3,260.19998,9018
1769,1.3,260.19998,9023
1770,1.3,260.19998,9028
1771,1.3,260.19998,9033
1772,1.3,260.19998,9038
1773,1.3,260.19998,9043
1774,1.3,260.19998,9048
1775,1.236,246.5,9054
1776,1.236,246.5,9059
1777,1.236,246.5,9064
1778,1.236,246.5,9069
1779,1.236,246.5,9074
1780,1.236,246.5,9079
1781,1.236,246.5,9084
1782,1.236,246.5,9089
1783,1.236,246.5,9094
1784,1.236,246.5,9100
1785,1.236,246.5,9105
1786,1.236,246.5,9110
1787,1.236,246.5,9115
1788,1.196,238.19998999999999,9120
1789,1.196,238.19998999999999,9125
1790,1.196,238.19998999999999,9130
1791,1.196,238.19998999999999,9135
1792,1.196,238.19998999999999,9141
1793,1.196,238.19998999999999,9146
1794,1.196,238.19998999999999,9151
1795,1.196,238.19998999999999,9156
1796,1.196,238.19998999999999,9161
1797,1.196,238.19998999999999,9166
1798,1.196,238.19998999999999,9171
1799,1.196,238.19998999999999,9176
1800,1.196,238.19998999999999,9182
1801,1.144,227.8,9187
1802,1.144,227.8,9192
1803,1.144,227.8,9197
1804,1.144,227.8,9202
1805,1.144,227.8,9207
1806,1.144,227.8,9212
1807,1.144,227.8,9217
1808,1.144,227.8,9222
1809,1.144,227.8,9228
1810,1.144,227.8,9233
1811,1.144,227.8,9238
1812,1.144,227.8,9243
1813,1.144,227.1,9248
1814,1.14,227.1,9253
1815,1.14,227.1,9258
1816,1.14,227.1,9263
1817,1.14,227.1,9269
1818,1.14,227.1,9274
1819,1.14,227.1,9279
1820,1.14,227.1,9284
1821,1.14,227.1,9289
1822,1.14,227.1,9294
1823,1.14,227.1,9299
1824,1.14,227.1,9304
1825,1.14,227.1,9310
1826,1.14,227.89999,9315
1827,1.146,227.89999,9320
1828,1.146,227.89999,9325
1829,1.146,227.89999,9330
1830,1.146,227.89999,9335
1831,1.146,227.89999,9340
1832,1.146,227.89999,9345
1833,1.146,227.89999,9350
1834,1.146,227.89999,9356
1835,1.146,227.89999,9361
1836,1.146,227.89999,9366
1837,1.146,227.89999,9371
1838,1.146,227.89999,9376
1839,1.146,228.09999,9381
1840,1.144,228.09999,9386
1841,1.144,228.09999,9391
1842,1.144,228.09999,9397
1843,1.144,228.09999,9402
1844,1.144,228.09999,9407
1845,1.144,228.09999,9412
1846,1.144,228.09999,9417
1847,1.144,228.09999,9422
1848,1.144,228.09999,9427
1849,1.144,228.09999,9432
1850,1.144,228.09999,9438
1851,1.144,228.09999,9443
1852,1.144,232.0,9448
1853,1.164,232.0,9453
1854,1.164,232.0,9458
1855,1.164,232.0,9463
1856,1.164,232.0,9468
1857,1.164,232.0,9473
1858,1.164,232.0,9478
1859,1.164,232.0,9483
1860,1.164,232.0,9488
1861,1.164,232.0,9493
1862,1.164,232.0,9498
1863,1.164,232.0,9503
1864,1.164,232.0,9508
1865,1.164,223.19998999999999,9513
1866,1.128,223.19998999999999,9518
1867,1.128,223.19998999999999,9524
1868,1.128,223.19998999999999,9529
1869,1.128,223.19998999999999,9534
1870,1.128,223.19998999999999,9539
1871,1.128,223.19998999999999,9544
1872,1.128,223.19998999999999,9549
1873,1.128,223.19998999999999,9554
1874,1.128,223.19998999999999,9559
1875,1.128,223.19998999999999,9565
1876,1.128,223.19998999999999,9570
1877,1.128,223.19998999999999,9575
1878,1.128,289.89999,9580
1879,1.442,289.89999,9585
1880,1.442,289.89999,9591
1881,1.442,289.89999,9596
1882,1.442,289.89999,9601
1883,1.442,289.89999,9606
1884,1.442,289.89999,9612
1885,1.442,289.89999,9617
1886,1.442,289.89999,9622
1887,1.442,289.89999,9627
1888,1.442,289.89999,9632
1889,1.442,289.89999,9637
1890,1.442,289.89999,9642
1891,1.442,334.39999,9647
1892,1.636,334.39999,9653
1893,1.636,334.39999,9658
1894,1.636,334.39999,9663
1895,1.636,334.39999,9668
1896,1.636,334.39999,9673
1897,1.636,334.39999,9678
1898,1.636,334.39999,9683
1899,1.636,334.39999,9688
1900,1.636,334.39999,9694
1901,1.636,334.39999,9699
1902,1.636,334.39999,9704
1903,1.636,334.39999,9709
1904,1.852,374.6,9714
1905,1.852,374.6,9719
1906,1.852,374.6,9724
1907,1.852,374.6,9729
1908,1.852,374.6,9734
1909,1.852,374.6,9740
1910,1.852,374.6,9745
1911,1.852,374.6,9750
1912,1.852,374.6,9755
1913,1.852,374.6,9760
1914,1.852,374.6,9765
1915,1.852,374.6,9770
1916,1.852,374.6,9775
1917,1.636,342.5,9781
1918,1.636,342.5,9786
1919,1.636,342.5,9791
1920,1.636,342.5,9796
1921,1.636,342.5,9801
1922,1.636,342.5,9806
1923,1.636,342.5,9811
1924,1.636,342.5,9816
1925,1.636,342.5,9822
1926,1.636,342.5,9827
1927,1.636,342.5,9832
1928,1.636,342.5,9837
1929,1.636,342.5,9842
1930,1.744,354.09997000000004,9847
1931,1.744,354.09997000000004,9852
1932,1.744,354.09997000000004,9857
1933,1.744,354.09997000000004,9862
1934,1.744,354.09997000000004,9868
1935,1.744,354.09997000000004,9873
1936,1.744,354.09997000000004,9878
1937,1.744,354.09997000000004,9883
1938,1.744,354.09997000000004,9888
1939,1.744,354.09997000000004,9893
1940,1.744,354.09997000000004,9898
1941,1.744,354.09997000000004,9903
1942,1.744,354.09997000000004,9909
1943,1.664,341.09997000000004,9914
1944,1.664,341.09997000000004,9919
1945,1.664,341.09997000000004,9924
1946,1.664,341.09997000000004,9929
1947,1.664,341.09997000000004,9934
1948,1.664,341.09997000000004,9939
1949,1.664,341.09997000000004,9944
1950,1.664,341.09997000000004,9950
1951,1.664,341.09997000000004,9955
1952,1.664,341.09997000000004,9960
1953,1.664,341.09997000000004,9965
1954,1.664,341.09997000000004,9970
1955,1.664,328.1,9975
1956,1.616,328.1,9980
1957,1.616,328.1,9985
1958,1.616,328.1,9990
1959,1.616,328.1,9996
1960,1.616,328.1,10001
1961,1.616,328.1,10006
1962,1.616,328.1,10011
1963,1.616,328.1,10016
1964,1.616,328.1,10021
1965,1.616,328.1,10026
1966,1.616,328.1,10031
1967,1.616,328.1,10037
1968,1.616,314.69998,10042
1969,1.52,314.69998,10047
1970,1.52,314.69998,10052
1971,1.52,314.69998,10057
1972,1.52,314.69998,10062
1973,1.52,314.69998,10067
1974,1.52,314.69998,10073
1975,1.52,314.69998,10079
1976,1.52,314.69998,10084
1977,1.52,314.69998,10089
1978,1.52,314.69998,10094
1979,1.52,314.69998,10099
1980,1.52,314.69998,10104
1981,1.52,421.0,10109
1982,2.028,421.0,10114
1983,2.028,421.0,10120
1984,2.028,421.0,10125
1985,2.028,421.0,10130
1986,2.028,421.0,10135
1987,2.028,421.0,10140
1988,2.028,421.0,10145
1989,2.028,421.0,10150
1990,2.028,421.0,10155
1991,2.028,421.0,10160
1992,2.028,421.0,10166
1993,2.028,421.0,10171
1994,1.842,371.29998,10176
1995,1.842,371.29998,10181
1996,1.842,371.29998,10186
1997,1.842,371.29998,10191
1998,1.842,371.29998,10196
1999,1.842,371.29998,10201
2000,1.842,371.29998,10207
2001,1.842,371.29998,10212
2002,1.842,371.29998,10218
2003,1.842,371.29998,10223
2004,1.842,371.29998,10228
2005,1.842,371.29998,10233
2006,1.842,371.29998,10238
2007,1.53,306.29998,10243
2008,1.53,306.29998,10249
2009,1.53,306.29998,10254
2010,1.53,306.29998,10259
2011,1.53,306.29998,10264
2012,1.53,306.29998,10269
2013,1.53,306.29998,10274
2014,1.53,306.29998,10279
2015,1.53,306.29998,10284
2016,1.53,306.29998,10290
2017,1.53,306.29998,10295
2018,1.53,306.29998,10301
2019,1.53,308.79998,10306
2020,1.498,308.79998,10311
2021,1.498,308.79998,10316
2022,1.498,308.79998,10321
2023,1.498,308.79998,10326
2024,1.498,308.79998,10331
2025,1.498,308.79998,10337
2026,1.498,308.79998,10342
2027,1.498,308.79998,10347
2028,1.498,308.79998,10352
2029,1.498,308.79998,10357
2030,1.498,308.79998,10362
2031,1.498,308.79998,10367
2032,1.498,396.89999,10372
2033,1.926,396.89999,10378
2034,1.926,396.89999,10383
2035,1.926,396.89999,10389
2036,1.926,396.89999,10394
2037,1.926,396.89999,10399
2038,1.926,396.89999,10404
2039,1.926,396.89999,10409
2040,1.926,396.89999,10414
2041,1.926,396.89999,10420
2042,1.926,396.89999,10425
2043,1.926,396.89999,10430
2044,1.926,396.89999,10435
2045,1.908,389.69998,10440
2046,1.908,389.69998,10445
2047,1.908,389.69998,10450
2048,1.908,389.69998,10455
2049,1.908,389.69998,10461
2050,1.908,389.69998,10466
2051,1.908,389.69998,10472
2052,1.908,389.69998,10477
2053,1.908,389.69998,10482
2054,1.908,389.69998,10487
2055,1.908,389.69998,10492
2056,1.908,389.69998,10497
2057,1.908,389.69998,10502
2058,1.77,358.5,10508
2059,1.77,358.5,10513
2060,1.77,358.5,10518
2061,1.77,358.5,10523
2062,1.77,358.5,10528
2063,1.77,358.5,10533
2064,1.77,358.5,10538
2065,1.77,358.5,10543
2066,1.77,358.5,10549
2067,1.77,358.5,10554
2068,1.77,358.5,10559
2069,1.77,358.5,10564
2070,1.77,372.1,10569
2071,1.842,372.1,10574
2072,1.842,372.1,10579
2073,1.842,372.1,10584
2074,1.842,372.1,10590
2075,1.842,372.1,10595
2076,1.842,372.1,10600
2077,1.842,372.1,10605
2078,1.842,372.1,10610
2079,1.842,372.1,10616
2080,1.842,372.1,10621
2081,1.842,372.1,10626
2082,1.842,372.1,10632
2083,1.842,312.29998,10637
2084,1.54,312.29998,10642
2085,1.54,312.29998,10647
2086,1.54,312.29998,10652
2087,1.54,312.29998,10657
2088,1.54,312.29998,10662
2089,1.54,312.29998,10667
2090,1.54,312.29998,10672
2091,1.54,312.29998,10678
2092,1.54,312.29998,10683
2093,1.54,312.29998,10688
2094,1.54,312.29998,10693
2095,1.54,312.29998,10698
2096,1.54,333.59997000000004,10703
2097,1.662,333.59997000000004,10709
2098,1.662,333.59997000000004,10714
2099,1.662,333.59997000000004,10720
2100,1.662,333.59997000000004,10725
2101,1.662,333.59997000000004,10730
2102,1.662,333.59997000000004,10735
2103,1.662,333.59997000000004,10740
2104,1.662,333.59997000000004,10745
2105,1.662,333.59997000000004,10750
2106,1.662,333.59997000000004,10755
2107,1.662,333.59997000000004,10761
2108,1.662,333.59997000000004,10766
2109,1.576,323.89999,10771
2110,1.576,323.89999,10776
2111,1.576,323.89999,10781
2112,1.576,323.89999,10787
2113,1.576,323.89999,10792
2114,1.576,323.89999,10797
2115,1.576,323.89999,10803
2116,1.576,323.89999,10808
2117,1.576,323.89999,10813
2118,1.576,323.89999,10818
2119,1.576,323.89999,10823
2120,1.576,323.89999,10828
2121,1.576,323.89999,10833
2122,1.644,334.29998,10838
2123,1.644,334.29998,10843
2124,1.644,334.29998,10849
2125,1.644,334.29998,10854
2126,1.644,334.29998,10859
2127,1.644,334.29998,10864
2128,1.644,334.29998,10869
2129,1.644,334.29998,10875
2130,1.644,334.29998,10880
2131,1.644,334.29998,10885
2132,1.644,334.29998,10891
2133,1.644,334.29998,10896
2134,1.644,308.09997000000004,10901
2135,1.546,308.09997000000004,10906
2136,1.546,308.09997000000004,10911
2137,1.546,308.09997000000004,10916
2138,1.546,308.09997000000004,10921
2139,1.546,308.09997000000004,10926
2140,1.546,308.09997000000004,10932
2141,1.546,308.09997000000004,10937
2142,1.546,308.09997000000004,10942
2143,1.546,308.09997000000004,10947
2144,1.546,308.09997000000004,10952
2145,1.546,308.09997000000004,10957
2146,1.546,308.09997000000004,10963
2147,1.546,358.89999,10968
2148,1.74,358.89999,10974
2149,1.74,358.89999,10979
2150,1.74,358.89999,10984
2151,1.74,358.89999,10989
2152,1.74,358.89999,10994
2153,1.74,358.89999,10999
2154,1.74,358.89999,11004
2155,1.74,358.89999,11009
2156,1.74,358.89999,11014
2157,1.74,358.89999,11020
2158,1.74,358.89999,11025
2159,1.74,358.89999,11030
2160,1.7,342.29998,11035
2161,1.7,342.29998,11040
2162,1.7,342.29998,11045
2163,1.7,342.29998,11050
2164,1.7,342.29998,11056
2165,1.7,342.29998,11062
2166,1.7,342.29998,11067
2167,1.7,342.29998,11072
2168,1.7,342.29998,11077
2169,1.7,342.29998,11082
2170,1.7,342.29998,11087
2171,1.7,342.29998,11092
2172,1.7,342.29998,11097
2173,1.88,391.0,11103
2174,1.88,391.0,11108
2175,1.88,391.0,11113
2176,1.88,391.0,11118
2177,1.88,391.0,11123
2178,1.88,391.0,11128
2179,1.88,391.0,11133
2180,1.88,391.0,11138
2181,1.88,391.0,11144
2182,1.88,391.0,11149
2183,1.88,391.0,11154
2184,1.88,391.0,11159
2185,1.88,398.89999,11164
2186,1.924,398.89999,11169
2187,1.924,398.89999,11174
2188,1.924,398.89999,11179
2189,1.924,398.89999,11184
2190,1.924,398.89999,11190
2191,1.924,398.89999,11195
2192,1.924,398.89999,11201
2193,1.924,398.89999,11206
2194,1.924,398.89999,11211
2195,1.924,398.89999,11216
2196,1.924,398.89999,11221
2197,1.924,398.89999,11226
2198,1.924,420.29998,11232
2199,2.044,420.29998,11237
2200,2.044,420.29998,11242
2201,2.044,420.29998,11247
2202,2.044,420.29998,11252
2203,2.044,420.29998,11257
2204,2.044,420.29998,11262
2205,2.044,420.29998,11267
2206,2.044,420.29998,11273
2207,2.044,420.29998,11278
2208,2.044,420.29998,11284
2209,2.044,420.29998,11289
2210,2.044,420.29998,11294
2211,2.074,416.39999,11299
2212,2.074,416.39999,11304
2213,2.074,416.39999,11309
2214,2.074,416.39999,11315
2215,2.074,416.39999,11320
2216,2.074,416.39999,11325
2217,2.074,416.39999,11330
2218,2.074,416.39999,11335
2219,2.074,416.39999,11340
2220,2.074,416.39999,11345
2221,2.074,416.39999,11350
2222,2.074,416.39999,11355
2223,2.074,416.39999,11361
2224,1.976,399.0,11366
2225,1.976,399.0,11371
2226,1.976,399.0,11376
2227,1.976,399.0,11381
2228,1.976,399.0,11386
2229,1.976,399.0,11391
2230,1.976,399.0,11396
2231,1.976,399.0,11402
2232,1.976,399.0,11408
2233,1.976,399.0,11413
2234,1.976,399.0,11418
2235,1.976,399.0,11423
2236,1.976,399.0,11428
2237,1.992,408.69998,11433
2238,1.992,408.69998,11438
2239,1.992,408.69998,11444
2240,1.992,408.69998,11449
2241,1.992,408.69998,11454
2242,1.992,408.69998,11459
2243,1.992,408.69998,11464
2244,1.992,408.69998,11469
2245,1.992,408.69998,11474
2246,1.992,408.69998,11479
2247,1.992,408.69998,11485
2248,1.992,408.69998,11490
2249,1.992,430.69998,11495
2250,2.114,430.69998,11500
2251,2.114,430.69998,11505
2252,2.114,430.69998,11511
2253,2.114,430.69998,11516
2254,2.114,430.69998,11521
2255,2.114,430.69998,11526
2256,2.114,430.69998,11532
2257,2.114,430.69998,11537
2258,2.114,430.69998,11542
2259,2.114,430.69998,11547
2260,2.114,430.69998,11552
2261,2.114,430.69998,11557
2262,2.114,435.59997000000004,11562
2263,2.146,435.59997000000004,11567
2264,2.146,435.59997000000004,11573
2265,2.146,435.59997000000004,11578
2266,2.146,435.59997000000004,11583
2267,2.146,435.59997000000004,11588
2268,2.146,435.59997000000004,11594
2269,2.146,435.59997000000004,11599
2270,2.146,435.59997000000004,11604
2271,2.146,435.59997000000004,11609
2272,2.146,435.59997000000004,11615
2273,2.146,435.59997000000004,11620
2274,2.146,435.59997000000004,11625
2275,2.088,424.29998,11630
