power,time
1.24800,4
1.24800,8
1.33000,72
1.33400,138
1.33400,204
1.43600,269
1.51800,336
1.51800,402
1.52000,469
1.52800,535
1.52000,600
1.52000,665
1.52000,732
1.53400,798
1.52000,865
1.52000,932
1.52000,996
1.52000,1062
1.52000,1128
1.51800,1195
1.52000,1261
1.52400,1328
1.52000,1392
1.52400,1459
1.52400,1524
1.52800,1591
1.52400,1658
1.52000,1724
1.51800,1789
1.52400,1855
1.55000,1921
1.53400,1987
1.52400,2054
1.52400,2118
1.52400,2185
1.52400,2252
1.52800,2318
1.52800,2384
1.52800,2450
1.53400,2515
1.52800,2581
1.52400,2648
1.52800,2714
1.52400,2781
1.52400,2846
1.52400,2912
1.52400,2979
1.52400,3044
1.52400,3111
1.52800,3177
1.52800,3242
1.52800,3308
1.52400,3375
1.52800,3440
1.54000,3507
1.53400,3574
1.52800,3638
1.52800,3705
1.52400,3771
1.52800,3837
1.52400,3903
1.52400,3970
1.53400,4034
1.52800,4101
1.52800,4167
1.52800,4234
1.52400,4300
1.52400,4366
1.52400,4431
1.52800,4497
1.53400,4564
1.52800,4630
1.52800,4697
1.52400,4762
1.52800,4828
1.52800,4893
1.52800,4960
1.52800,5027
1.55600,5093
1.51800,5158
1.52800,5224
1.52800,5291
1.51800,5356
1.52400,5423
1.52800,5489
1.53000,5554
1.53000,5620
1.52800,5687
1.52000,5754
1.52000,5819
1.52400,5886
1.52800,5950
1.52800,6017
1.53400,6083
1.52800,6150
1.53600,6216
1.52800,6281
1.52800,6348
1.52800,6413
1.52800,6480
1.52800,6546
1.53400,6613
1.52400,6677
1.52800,6744
1.52800,6810
1.52800,6876
1.52400,6942
1.52800,7008
1.52800,7074
1.52400,7140
1.52800,7207
1.52800,7273
1.52800,7340
1.52800,7404
1.52800,7470
1.52800,7536
1.53600,7603
1.52800,7670
1.52800,7734
1.52800,7801
1.52800,7867
1.52400,7933
1.52800,7999
1.53000,8066
1.53000,8130
1.52800,8197
1.52800,8263
1.52800,8330
1.52800,8396
1.52800,8461
1.52800,8527
1.53400,8593
1.53000,8660
1.52800,8726
1.52800,8793
1.52800,8857
1.52800,8924
1.52800,8990
1.52800,9056
1.52800,9123
1.52800,9189
1.52800,9254
1.52800,9320
1.54000,9387
1.52800,9453
1.52800,9519
1.52800,9584
1.53400,9650
1.52400,9716
1.52800,9783
1.52800,9850
1.53000,9916
1.52800,9981
1.52800,10046
1.53400,10113
1.53000,10179
1.52800,10246
1.52800,10310
1.52800,10377
1.52800,10444
1.55400,10510
1.52800,10577
1.53600,10641
1.52800,10708
1.52800,10774
1.52800,10840
1.52800,10906
1.52800,10972
1.52800,11037
1.52800,11104
1.52800,11171
1.53000,11235
1.52800,11302
1.53000,11368
1.52800,11435
1.52800,11501
1.52800,11566
1.53400,11632
1.53000,11699
1.52800,11766
1.52800,11831
1.52800,11897
1.52800,11962
1.52800,12029
1.52800,12095
1.53600,12162
1.53000,12226
1.52800,12293
1.52800,12359
1.52800,12426
1.52800,12493
1.52800,12557
1.53000,12624
1.53000,12690
1.52800,12756
1.52800,12821
1.52800,12888
1.52800,12953
1.52800,13020
1.52800,13086
1.52800,13151
1.52800,13218
1.52800,13284
1.52800,13351
1.53000,13417
1.52800,13482
1.52800,13548
1.53000,13615
1.56400,13681
1.53000,13747
1.52800,13812
1.52800,13878
1.52800,13945
1.52800,14011
1.52800,14078
1.53400,14142
1.53000,14209
1.52800,14275
1.53000,14342
1.52800,14406
1.53000,14473
1.53000,14540
1.52800,14606
1.53400,14672
1.53000,14737
1.53600,14804
1.52800,14869
1.52800,14936
1.52800,15002
1.52800,15067
1.52800,15133
1.53000,15200
1.52800,15267
1.52800,15333
1.52800,15398
1.52800,15464
1.53000,15531
1.52800,15597
1.53000,15663
1.53000,15728
1.51800,15794
1.52800,15860
1.52800,15927
1.53000,15992
1.53000,16058
1.53400,16125
1.53400,16191
1.53000,16258
