power,current,time
0.60600,117.10000,1723
0.64600,124.40000,1728
0.59000,113.90000,1733
0.63000,121.20000,1738
0.64200,124.70000,1744
0.64600,123.90000,1749
0.64200,118.10000,1754
0.61200,114.09999,1759
0.59400,114.40000,1764
0.59400,114.00000,1769
0.59400,114.50000,1774
0.59400,114.20000,1779
0.59400,114.30000,1785
0.59400,114.20000,1790
0.59400,114.30000,1795
0.59400,114.20000,1800
0.59400,114.50000,1805
0.59400,114.09999,1810
0.59400,114.40000,1815
0.59400,113.70000,1820
0.61000,117.90000,1825
0.67600,130.19999,1831
0.87800,170.59999,1836
1.06800,207.59999,1841
1.06400,184.80000,1846
0.95400,185.39999,1851
0.95600,186.09999,1856
0.96000,187.79998,1861
0.97000,187.50000,1866
0.96600,187.60000,1872
0.96600,187.69998,1877
0.97000,187.89999,1882
0.96600,187.60000,1887
0.96600,187.30000,1892
0.96600,184.80000,1897
0.95400,161.49998,1902
0.83600,161.80000,1907
0.83600,161.59999,1913
0.83600,161.69999,1918
0.83600,161.29998,1923
0.83600,162.00000,1928
0.83600,161.59999,1933
0.83600,161.49998,1938
0.83600,161.89999,1943
0.83600,161.80000,1948
0.83600,161.80000,1953
0.83600,161.39999,1959
0.83600,162.19998,1964
0.83800,161.49998,1969
0.83600,161.69999,1974
0.83600,161.69999,1979
0.83200,161.29998,1984
0.88200,170.90000,1989
0.97600,187.19999,1994
0.96400,187.39999,2000
0.96600,187.50000,2005
0.96600,187.50000,2010
0.96600,186.89999,2015
0.96400,187.19999,2020
0.96600,187.30000,2025
0.96600,187.39999,2030
0.96400,186.89999,2035
0.96600,187.39999,2041
0.96600,187.19999,2046
0.96600,186.99998,2051
0.96400,186.99998,2056
0.96400,187.19999,2061
0.96600,186.89999,2066
0.96400,186.99998,2071
0.96600,187.19999,2076
0.96400,187.09999,2081
0.97000,188.00000,2087
0.97000,187.79998,2092
0.96000,186.79998,2097
0.96400,187.19999,2102
0.96600,187.69998,2107
0.96600,187.39999,2112
0.96600,187.19999,2117
0.96600,187.30000,2122
0.97000,188.00000,2128
0.97400,188.79998,2133
0.97400,188.69999,2138
0.96400,189.00000,2143
0.97400,186.60000,2148
0.96400,186.79998,2153
0.96400,194.09999,2158
1.00000,188.30000,2163
0.97000,187.60000,2169
0.96600,186.99998,2174
0.98400,190.49998,2179
0.97000,188.09999,2184
0.96000,186.19999,2189
0.92800,178.59999,2194
0.92000,178.29998,2199
0.92000,178.89999,2204
0.92000,187.89999,2209
0.97000,188.50000,2215
0.97400,187.69998,2220
0.97000,187.89999,2225
0.97000,188.00000,2230
0.97400,188.50000,2235
0.97000,188.19999,2240
0.96000,185.50000,2245
0.95600,186.29998,2250
0.96000,188.00000,2256
0.97000,182.09999,2261
0.94000,164.09999,2266
0.84800,163.80000,2271
0.84600,164.60000,2276
0.84800,164.39999,2281
0.84800,164.29998,2286
0.84800,164.09999,2291
0.84800,162.10000,2297
0.83800,157.69999,2302
0.81600,161.19999,2307
0.83200,159.50000,2312
0.82600,159.50000,2317
0.82600,159.19999,2322
0.82600,159.59999,2327
0.82200,159.39999,2332
0.82000,158.60000,2337
0.82200,159.00000,2343
0.84600,186.89999,2348
0.96400,185.29998,2353
0.95600,185.69999,2358
0.95600,185.00000,2363
0.95400,153.59999,2368
0.79600,138.30000,2373
0.73400,141.99998,2378
0.77400,149.80000,2384
0.83000,160.49998,2389
0.73400,141.50000,2394
0.71800,142.99998,2399
0.74000,136.69999,2404
0.70800,135.69999,2409
0.70200,135.39999,2414
0.70200,133.50000,2419
0.69200,133.90000,2425
0.69200,133.69999,2430
0.69200,133.80000,2435
0.69200,133.59999,2440
0.69200,133.39999,2445
0.67800,113.50000,2450
0.59000,113.30000,2455
0.58600,113.40000,2460
0.59000,113.10000,2465
0.58600,112.90000,2471
0.58400,145.00000,2475
0.60000,115.40000,2480
0.66200,127.50000,2485
0.62600,120.60000,2490
0.62600,120.60000,2495
0.62600,118.50000,2500
0.61600,124.00000,2505
0.64200,117.20000,2511
0.61000,114.90000,2516
0.59600,113.60000,2521
0.59000,113.60000,2526
0.59400,114.40000,2531
0.73800,142.80000,2536
0.69200,133.39999,2541
0.63200,122.00000,2546
0.63600,122.30000,2552
0.63200,123.30000,2557
0.63800,122.70000,2562
0.63600,122.90000,2567
0.63600,126.40000,2572
0.65600,120.00000,2577
0.62000,119.60000,2582
0.61600,118.80001,2587
0.68400,132.19999,2592
0.65600,126.30000,2598
0.59000,113.40000,2603
0.58600,114.00000,2608
0.59000,119.80000,2613
0.62000,131.59999,2618
0.68200,123.80000,2623
0.64200,126.80001,2628
0.64800,125.29999,2633
0.65800,127.19999,2639
0.53000,102.40000,2644
0.52400,101.00000,2649
0.52200,101.20000,2654
0.52400,102.00000,2659
0.53000,99.80000,2664
0.51800,101.20000,2669
0.52400,101.10000,2674
0.52400,101.80000,2680
0.51400,98.90000,2685
0.53000,102.40000,2690
0.52400,101.10000,2695
0.52200,100.40000,2700
0.51800,101.10000,2705
0.52400,101.70000,2710
0.52800,99.20000,2715
0.51400,101.90000,2720
0.52800,101.00000,2726
0.52400,101.50000,2731
0.51800,99.50000,2736
0.52800,101.70000,2741
0.52400,101.10000,2746
0.52200,100.30000,2751
0.52200,101.20000,2756
0.52400,101.10000,2761
0.52400,99.00000,2767
0.51400,101.70000,2772
0.52800,101.10000,2777
0.52400,100.90000,2782
0.52200,100.10000,2787
0.52800,101.60000,2792
0.52400,101.10000,2797
0.51800,99.70000,2802
0.52800,101.70000,2808
0.52800,100.80001,2813
0.52400,100.20000,2818
0.52200,101.20000,2823
0.52400,101.10000,2828
0.52400,99.70000,2833
0.52400,100.80001,2838
0.52800,101.60000,2842
0.52400,101.20000,2847
0.51400,99.40000,2853
0.52400,101.70000,2858
0.52800,100.20000,2863
0.52200,100.90000,2868
0.52400,101.10000,2873
0.52400,101.80000,2878
0.52800,98.90000,2883
0.52400,101.20000,2888
0.52400,101.00000,2894
0.52400,100.80001,2899
0.52200,100.20000,2904
0.52400,101.60000,2909
0.52800,99.60000,2914
0.51800,101.40000,2919
0.52800,101.00000,2924
0.52400,101.70000,2929
0.52800,99.10000,2934
0.51400,101.70000,2940
0.52400,101.10000,2945
0.52400,100.80001,2950
0.52200,100.30000,2955
0.52400,101.20000,2960
0.52400,99.10000,2965
0.51400,101.80000,2970
0.52800,101.10000,2975
0.52400,101.20000,2981
0.52400,99.70000,2986
0.51800,101.70000,2991
0.52400,101.10000,2996
0.52200,100.10000,3001
0.52400,100.90000,3006
0.52800,101.10000,3011
0.52400,99.10000,3016
0.51400,101.10000,3022
0.52400,101.00000,3027
0.52400,100.60000,3032
0.52200,100.40000,3037
0.52200,101.60000,3042
0.52400,101.10000,3047
0.51400,99.40000,3052
0.52400,101.20000,3057
0.52800,101.60000,3062
0.52200,100.40000,3068
0.52200,101.00000,3073
0.52400,101.70000,3078
0.52800,99.40000,3083
0.51400,101.00000,3087
0.52400,101.00000,3092
0.52400,101.10000,3097
0.51800,99.70000,3102
0.52400,101.20000,3108
0.52800,101.60000,3113
0.51800,101.00000,3118
0.52400,101.10000,3123
0.52400,101.70000,3128
0.52800,99.00000,3133
0.51400,101.80000,3138
0.52800,101.10000,3143
0.52200,100.60000,3149
0.51800,99.90000,3154
0.52400,101.20000,3159
0.52800,101.60000,3164
0.51800,101.60000,3169
0.52800,101.10000,3174
0.52400,101.60000,3179
0.52800,99.30000,3184
0.51400,101.60000,3189
0.52800,101.10000,3195
0.52400,100.50000,3200
0.52200,100.50000,3205
0.52800,101.80000,3210
0.52400,101.10000,3215
0.51400,101.30001,3220
0.52800,101.10000,3225
0.52400,101.00000,3230
0.52400,99.90000,3236
0.51800,101.60000,3241
0.52800,101.10000,3246
0.52400,99.80000,3251
0.52400,101.10000,3256
0.52800,101.70000,3261
0.52400,100.90000,3266
0.51800,101.10000,3271
0.52400,101.10000,3277
0.52400,99.80000,3282
0.51800,100.60000,3287
0.52200,101.70000,3292
0.52800,101.10000,3297
0.52400,99.40000,3302
0.52400,101.20000,3307
0.52800,101.70000,3312
0.52200,100.40000,3317
0.52200,101.00000,3323
0.52400,101.70000,3327
0.52800,99.30000,3332
0.51400,101.80000,3337
0.52800,101.10000,3342
0.52400,100.90000,3347
0.52400,100.00000,3352
0.52400,101.10000,3357
0.52800,101.60000,3363
0.51800,99.80000,3368
0.52400,101.20000,3373
0.52400,101.60000,3378
0.52800,98.80000,3383
0.51200,101.70000,3388
0.52800,101.10000,3393
0.52400,100.80001,3398
0.52400,100.20000,3403
0.52400,101.10000,3409
0.52400,101.00000,3414
0.51400,99.10000,3419
0.52800,101.80000,3424
0.52400,101.40000,3429
0.52800,99.60000,3434
0.51800,101.60000,3439
0.52800,101.10000,3444
0.52400,100.20000,3450
0.52200,100.80001,3455
0.52800,101.70000,3460
0.52400,101.10000,3465
0.51800,99.50000,3470
0.52400,101.10000,3475
0.52400,100.70000,3480
0.52200,100.30000,3485
0.52200,101.60000,3491
0.52800,101.10000,3496
0.52400,99.60000,3501
0.51800,101.30001,3506
0.52800,101.70000,3511
0.52400,100.70000,3516
0.52200,100.20000,3521
0.52400,101.00000,3526
0.52800,99.60000,3531
0.51800,100.80001,3537
0.52400,101.10000,3542
0.52400,101.10000,3547
0.52400,99.60000,3552
0.51800,101.20000,3557
0.52400,101.60000,3562
0.51800,100.00000,3567
0.52400,100.90000,3572
0.52400,101.00000,3577
0.52800,98.90000,3582
0.51400,101.80000,3587
0.52800,101.10000,3592
0.52400,101.20000,3597
0.52400,99.70000,3602
0.51800,101.10000,3607
0.52400,101.60000,3612
0.51800,99.60000,3617
0.52800,101.50000,3623
0.52400,101.00000,3628
0.52800,101.70000,3633
0.51400,101.80000,3638
0.52800,101.10000,3643
0.52400,138.49998,3648
0.71800,126.00000,3653
0.65200,124.00000,3658
0.64200,123.60000,3664
0.64200,123.80000,3669
0.65600,126.40000,3674
0.65200,126.00000,3679
0.73000,141.50000,3684
0.82200,137.69999,3689
0.71400,120.80000,3694
0.62600,120.00000,3699
0.62200,120.60000,3705
0.62600,121.30000,3710
0.63000,120.50000,3715
0.61600,119.10000,3720
0.62600,120.60000,3725
0.62600,120.80000,3730
0.62200,120.00000,3735
0.62200,120.90000,3740
0.62600,120.70000,3745
0.62600,118.70000,3751
0.61600,120.70000,3756
0.62600,120.90000,3761
0.62600,120.00000,3766
0.62200,119.80000,3771
0.62600,120.70000,3776
0.62600,120.90000,3781
0.61600,121.00000,3786
0.62600,120.50000,3792
0.62200,120.60000,3797
0.62600,118.90000,3802
0.61600,120.70000,3807
0.62600,120.90000,3812
0.62600,119.50000,3817
0.63000,121.30000,3822
0.62600,120.60000,3827
0.62600,121.00000,3833
0.61200,121.00000,3838
0.62600,120.60000,3843
0.62600,120.20000,3848
0.62200,119.50000,3853
0.62000,120.70000,3858
0.62600,120.70000,3863
0.62600,118.90000,3868
0.62600,121.00000,3873
0.62600,120.70000,3879
0.62600,120.80000,3884
0.62200,121.50000,3889
0.63000,120.90000,3894
0.62600,119.60000,3899
0.62000,120.40000,3904
0.62200,120.90000,3909
0.62600,120.80000,3914
0.62600,118.80001,3920
0.62600,120.90000,3925
0.62600,120.90000,3930
0.62200,120.20000,3935
0.62200,120.90000,3940
0.62600,120.90000,3945
0.62600,119.10000,3950
0.61600,121.09999,3955
0.62600,121.00000,3961
0.62600,120.80000,3966
0.62000,119.30001,3971
0.62600,121.00000,3976
0.62600,121.00000,3981
0.62000,119.70000,3986
0.62600,120.90000,3991
0.62600,121.00000,3996
0.62600,118.70000,4001
0.61600,121.20000,4007
0.63000,120.90000,4012
0.62600,120.10000,4017
0.62600,120.60000,4021
0.62600,120.90000,4026
0.62600,120.90000,4031
0.61600,119.10000,4036
0.63000,120.90000,4041
0.62600,120.70000,4047
0.62600,119.40000,4052
0.62000,121.00000,4057
0.62600,121.00000,4062
0.62600,119.60000,4067
0.62600,120.60000,4072
0.62600,121.00000,4077
0.62600,121.00000,4082
0.63000,121.59999,4088
0.59400,156.89999,4093
0.81000,156.60000,4098
0.81000,155.89999,4103
0.80600,157.09999,4108
0.81200,128.00000,4113
0.66600,104.40000,4118
0.55000,106.40000,4123
0.55000,106.30000,4128
0.55800,107.60000,4134
0.54400,104.90000,4139
0.55400,106.20000,4144
0.55000,165.79998,4149
0.85200,165.60000,4154
0.85600,159.09999,4159
0.82200,157.69999,4164
0.81600,165.60000,4169
0.79600,153.89999,4175
0.82000,158.50000,4180
0.80600,156.09999,4185
0.64600,109.60000,4190
0.56600,109.90000,4195
0.57000,139.10000,4200
0.72000,144.89999,4205
0.74800,156.00000,4210
0.81000,110.00000,4216
0.57000,111.80001,4221
0.57400,110.40000,4226
0.57400,110.80000,4231
0.56400,108.40000,4236
0.56400,106.30000,4241
0.55000,106.30000,4246
0.55000,104.40000,4251
0.54000,106.40000,4256
0.55000,106.20000,4262
0.55000,105.30000,4267
0.54800,105.50000,4272
0.55000,106.30000,4277
0.79200,154.10000,4282
1.06400,206.89999,4287
1.07800,209.30000,4292
1.07400,208.99998,4297
1.07400,207.99998,4303
1.07200,209.60000,4308
1.07800,209.30000,4313
1.07800,207.69999,4318
1.06800,209.30000,4323
1.07400,209.30000,4328
1.07800,209.39999,4333
1.06800,207.39999,4338
1.02000,174.40000,4344
0.89800,182.00000,4349
0.94000,171.99998,4354
0.88400,176.50000,4359
0.91000,185.29998,4364
0.95600,183.59999,4369
0.83800,162.39999,4374
0.83800,162.50000,4379
0.87800,169.89999,4384
0.90400,175.19999,4390
0.92400,178.89999,4395
0.92000,178.50000,4400
0.92000,178.89999,4405
0.92000,178.29998,4410
0.92000,169.00000,4415
0.87200,178.09999,4420
0.92800,179.69999,4425
0.92800,179.69999,4431
0.91800,177.89999,4436
0.91800,178.19999,4441
0.92000,179.29998,4446
0.92400,177.10000,4451
0.91400,177.19999,4456
0.91400,214.00000,4461
1.09800,236.89999,4466
1.21600,237.39999,4472
1.22600,238.60000,4477
1.22600,239.09999,4482
1.21000,235.89999,4487
1.22600,238.79998,4492
1.22600,237.50000,4497
1.21800,237.29998,4502
1.21800,239.00000,4507
1.22600,238.60000,4512
1.22600,238.69998,4518
1.22600,188.50000,4523
0.92400,179.09999,4528
0.92000,178.80000,4533
0.91000,176.89999,4538
0.92400,179.09999,4543
0.91400,173.50000,4548
0.89400,172.89999,4553
0.89200,173.59999,4559
0.89400,187.60000,4564
0.96600,185.09999,4569
0.95400,176.50000,4574
0.90800,175.89999,4579
0.88200,170.39999,4584
0.82200,159.39999,4589
0.84800,164.60000,4594
0.84800,159.50000,4600
0.82600,163.80000,4605
0.84600,160.09999,4610
0.82600,161.59999,4615
0.83600,162.19998,4620
0.83800,164.19999,4625
0.85600,165.60000,4630
0.83000,160.40000,4635
0.83800,162.69999,4640
0.83000,162.29998,4646
0.83600,161.80000,4651
0.83600,161.49998,4656
0.83600,187.69998,4661
0.96000,298.59997,4666
1.53600,186.60000,4671
0.97600,189.69999,4676
0.95000,184.29998,4681
0.94800,183.89999,4687
0.95000,184.69999,4692
0.96000,185.29998,4697
0.95400,188.59999,4702
0.97400,184.80000,4707
0.95400,184.69999,4712
0.95000,185.80000,4717
0.95600,184.80000,4722
0.97000,188.19999,4728
0.96600,187.30000,4733
0.95600,185.80000,4738
0.95400,185.09999,4743
0.96000,185.69999,4748
0.95600,183.59999,4753
0.94800,189.19999,4758
0.97400,188.89999,4763
0.97400,184.69999,4768
0.95000,187.30000,4774
0.95000,184.29998,4779
0.98000,190.19999,4784
0.94400,182.69999,4789
0.95600,190.00000,4794
0.97600,184.89999,4799
0.95400,189.09999,4804
0.97400,185.99998,4809
0.95600,195.89999,4815
1.01000,201.89999,4820
0.99000,191.89999,4825
1.00000,194.60000,4830
1.03600,201.19999,4835
0.94800,184.10000,4840
0.96600,187.09999,4845
0.96400,185.19999,4850
0.95400,185.99998,4856
0.95600,192.19999,4861
0.98600,186.29998,4866
0.96000,184.69999,4871
0.97000,188.79998,4876
0.96000,186.19999,4881
0.97000,187.79998,4886
0.95000,184.50000,4891
0.97000,184.29998,4896
0.95000,183.00000,4902
0.94400,187.30000,4907
0.96400,186.99998,4912
0.96400,189.09999,4917
0.97600,186.39999,4922
0.96400,187.30000,4927
0.97000,188.09999,4932
0.95600,185.39999,4937
0.99600,193.50000,4943
0.87800,161.29998,4948
0.83200,157.89999,4953
0.81600,159.50000,4958
0.82200,159.30000,4963
0.82200,158.09999,4968
0.81600,159.09999,4973
0.82200,159.30000,4978
0.94000,182.30000,4984
0.95000,184.39999,4989
0.96400,190.49998,4994
0.98400,186.99998,4999
0.96400,183.19999,5004
0.94400,192.39999,5009
0.99200,193.19999,5014
0.99600,187.39999,5019
0.96000,186.39999,5024
0.99600,193.39999,5030
0.99600,193.50000,5035
0.98400,190.89999,5040
1.08800,250.89999,5045
1.29200,232.89999,5050
1.19600,232.59999,5055
1.19600,222.29998,5060
1.13800,226.19999,5065
1.16400,230.89999,5071
1.20000,233.19999,5076
1.21200,236.80000,5081
1.21800,237.60000,5086
1.19000,231.30000,5091
1.19600,233.09999,5096
1.19600,250.19999,5101
1.27800,231.30000,5106
1.19000,233.69999,5112
1.20000,233.39999,5117
1.20000,230.69999,5122
1.15000,223.69998,5127
1.19200,232.00000,5132
1.18200,230.60000,5137
1.19200,224.09999,5142
1.14600,226.00000,5147
1.16000,228.59999,5152
1.17400,230.69999,5158
1.18600,229.29998,5163
1.17600,221.99998,5168
1.14000,226.79998,5173
1.19200,232.19999,5178
1.19200,232.59999,5183
1.18200,230.39999,5188
1.19200,231.60000,5193
1.19000,231.09999,5199
1.18600,224.69998,5204
1.15400,225.59999,5209
1.16000,221.59999,5214
1.13800,220.19998,5219
1.13400,221.00000,5224
1.13800,221.50000,5229
1.13800,221.69999,5234
1.12400,219.10000,5240
1.14000,221.39999,5245
1.13800,221.19998,5250
1.13800,220.39999,5255
1.13000,221.99998,5260
1.14000,221.50000,5265
1.13800,219.89999,5270
1.14000,221.80000,5275
1.14000,221.89999,5280
1.13800,221.29998,5286
1.13000,222.39999,5291
1.14400,221.50000,5296
1.13800,220.69999,5301
1.13400,221.19998,5306
1.13800,221.80000,5311
1.14000,221.39999,5316
1.12800,219.69999,5321
1.13800,221.69999,5327
1.14000,221.80000,5332
1.14600,223.09999,5337
1.16600,225.59999,5342
1.16000,225.89999,5347
1.16000,224.30000,5352
1.15400,226.09999,5357
1.16000,226.49998,5362
1.16400,226.30000,5368
1.17400,228.59999,5373
1.16600,227.29998,5378
1.17000,228.19998,5383
1.18600,230.89999,5388
1.20000,234.29998,5393
1.20200,234.49998,5398
1.20200,232.89999,5403
1.19600,235.80000,5408
1.21000,235.29998,5414
1.21000,234.59999,5419
1.21600,236.80000,5424
1.21000,235.50000,5429
1.21200,236.00000,5434
1.20200,236.29998,5439
1.21200,236.00000,5444
1.21200,235.69999,5449
1.21000,235.19998,5455
1.20600,236.99998,5460
1.21600,236.19999,5465
1.21200,235.29998,5470
1.21600,236.59999,5475
1.21200,236.39999,5480
1.21800,237.50000,5485
1.21000,236.99998,5490
1.21600,236.80000,5496
1.21600,236.19999,5501
1.21200,238.30000,5506
1.22200,238.09999,5511
1.22200,238.39999,5516
1.21600,236.89999,5521
1.22200,238.50000,5526
1.22200,238.09999,5531
1.21600,237.09999,5536
1.20600,235.80000,5542
1.21000,237.19999,5547
1.21600,235.89999,5552
